part_id,part_number,part_name
614,A107697,BEARING BALL OUTBOARD
615,A107698,IMPELLER MODEL 3196 1-1/2X3-13
616,A107723,PUMP POWER END MODEL 3996 1-1/2X2-6
617,A106595,BEARING BALL
618,A107682,WASHER BEARING LOCK
619,A107683,GASKET CASE
620,A107685,BEARING HOUSING WATER
621,A107686,SHAFT SLEEVE WATER PUMP
622,A107687,SHAFT CHILLED WATER PUMP
623,A107688,BEARING OUTBOARD WATER PUMP
624,A107689,IMPELLER CHILLED WATER PUMP
625,A107700,O-RING BEARING HOUSING
626,A107701,SEAL MECHANICAL J. CRANE
627,A107702,BEARING BALL
628,A111893,GASKET CASE
629,A126413,PUMP CHILL WATER
630,A126415,PUMP 1/2HP  3PH 230/460 1750RPM
631,A101402,RELAY 6 POLE 1NO/1NC 1NO/1NC
632,A103793,FAN VENTILATON
633,A111746,VALVE CHECK
634,A113576,SWITCH PRESSURE OR VACUUM ACTUATED
635,A118652,SWITCH VACUUM MERCOID
636,A120947,RACK 5 SLOT
637,A120948,CPU WITH 3.7K 305 SERIES
638,A120949,MODULE INPUT 16 POINT 115 VAC
639,A123264,LATCH
640,A124952,BEARING LINEAR
641,A127311,VALVE
642,A127312,SWITCH VACUUM
643,A127315,MODULE COMMUNICAT ION
644,A127316,MODULE OUTPUT
645,A127350,SOLENOID
646,A116709,PLUG 600V 4 WIRE
647,A133005,"SEALANT SEALEX JOINT 1/2"""
648,A137152,TRANSDUCER VALVE I TO P DCV6020
649,A100652,SWITCH DIFFERENTI PRESSURE 10-400PSIG
650,A101222,HOSE HYDRAULIC 3/8 ID 3/8 SWL W/
651,A101822,"SEAL 1/2""  DOOR BATCH BUNA-N"
652,A102048,POSITIONER VALVE 6-30 PSI
653,A102049,TRANSDUCER ACTUATOR CONTROL
654,A102084,ACTUATOR PNEUMATIC AIR VALVE W/BRACKET
655,A102235,GAUGE PRESSURE 0-100 PSI
656,A102245,SOLENOID W/VITON SEALS VALVE
657,A102352,CABLE STABILIZED 100 FEET
658,A102366,GROMMET RUBBER 1/8in THICK
659,A102369,VALVE RED-HAT 1/4 PIPE 3/32 ORFIC
660,A102584,"REFLECTOR 3"" DIA. WHITE"
661,A102748,TRANSMITTR PRESSURE 40-160PSIG
662,A104031,GAUGE AIR 1/8NPT 0-100 PSIG
663,A104381,"ACTUATOR 6"" 316 SST"
664,A104383,"VALVE 4"" 316 SST E-DISC"
665,A104384,"VALVE 3"" E-DISC QS0200-A81"
666,A104388,"VALVE 4"" E-DISC HANDWHEEL"
667,A104391,"VALVE 8"" 316 SST E-DISC TYPE 8560"
668,A104403,GASKET
669,A104405,BUSHING MAIN SHAFT
670,A104411,BEARING
671,A104412,BEARING
672,A104414,BEARING . .
673,A104419,SPRING . .
674,A104425,BUSHING
675,A104457,BUSHING
676,A104458,PACKING SET V100
677,A104467,MOTOR 20HP 286T 1175 RPM TEFC
678,A104470,PUMP PSI 100 F CAP1200GPM MDP 282
679,A104472,PUMP HYDRAULIC MODEL E1J
680,A104473,REGULATOR TEMPERATUR 11/2/1
681,A104474,VALVE BRONZE 2-25 PSI 1 1/4 MK60
682,A104475,"VALVE SIZE 1"" KIT"
683,A104476,VALVE TEMPERATUR BRASS 1 1/2
684,A104591,PAPER CHART PER. 0-100% RH+10-110F
685,A104643,MOTOR 50HP 365T 1175 RPM TEFC
686,A104743,"PAPER CHART 0-60,000"
687,A104747,WIRE
688,A104748,INK SEWER METER RECORDER
689,A104879,DISC
690,A104880,GASKET
691,A104881,SPRING 150 PSI
692,A104882,DISC 150 PSI
693,A104970,COUPLING SURE-FLEX
694,A104971,SLEEVE COUPLING SURE-FLEX
695,A104972,SLEEVE COUPLING SURE-FLEX
696,A104974,SEAL MECH 2 5/8 INCH SPECIAL
697,A104975,SEAL
698,A104996,"VALVE ONLY 1000 SST 1"""
699,A105696,GAUGE PRESSURE 0-10 PSI
700,A105854,VALVE PILOT
701,A105932,TUBE PROTECTION 316SS
702,A106032,VALVE BALL 125 PSI 1/2
703,A106080,DISC RUPTURE ASSY 2 IN. 45@ 250 F
704,A106351,MOTOR 5HP 184T 1745 RPM TEFC
705,A106526,PAPER CHART WASTEWATER (00246371)
706,A107219,GASKET IMPELLER GROUP III
707,A107220,GASKET REAR COVERPLATE
708,A107224,SHIM BEARING SIZE 16A GROUP III
709,A107226,SHAFT 316 SS 8X6-16A144 GROUP III
710,A107227,IMPELLER 316 SS
711,A107228,IMPELLER 316 SS SIZE 14A
712,A107233,BEARING INBOARD SA102201 GROUP II
713,A107235,SHIM BEARING SIZE 10H GROUP II
714,A107237,SHAFT 316 SS FOR 6X4-10/92 PUMP
715,A107238,IMPELLER 316 SS
716,A107961,CAP END SOLID 316 SST
717,A108057,VALVE GATE SOCKETWELD
718,A108088,VALVE QUICK DUMP
719,A108512,FUSE 1 1/2 AMP 250 VOLT FNM
720,A110198,RELAY MERCURY30A
721,A110526,RELAY SPDT FOR PHOTO- SWITCH
722,A110610,RELAY 24VDC 3PDT
723,A110768,"RING SEAL 2"""
724,A110771,REGULATOR FILTER 5-35 PSIG
725,A110795,"THERMOMETR 5"" DIAL 10/150 C"
726,A110798,BEARING DURCO PUMP
727,A110937,"BALL VEE-NOTCH 2"" V100"
728,A111298,SWITCH PNEULELECT
729,A111341,GASKET BEARING COVER GROUP III
730,A111436,BASE TERMINAL
731,A111690,"SEAL RING 8"""
732,A112040,"BONNET INDICATING SST SEALED 1/2"""
733,A112305,SWITCH DIFERENTIL PRESSURE 2.5-30PSID
734,A112454,COVER BEARING
735,A112593,"FLANGE PACKING E DISC 2"""
736,A112594,"SHAFT DRIVE 316 SST EDISC 2"""
737,A112595,"SHAFT FOLLOWER ""E DISC 2"""
738,A112610,"KIT REPAIR VALVE 2"" E DISC"
739,A112620,"PLUG COUPLER 1/4"" NPT FEMALE"
740,A112766,"GASKET SPECIAL 4"""
741,A112767,"CLAMP SPECIAL 4"""
742,A112798,"CYLINDER 4"" X 10"""
743,A112799,"CYLINDER 6"" BORE 36""STROKE"
744,A112800,KIT REPAIR BODY SEALS
745,A112801,KIT REPAIR PISTON RINGS
746,A112802,KIT REPAIR PISTON SEAL
747,A112803,KIT REPAIR JEWEL GLAND AND SEALS
748,A112804,KIT REPAIR ROD SEAL
749,A112822,"LEAD TEST BLACK 18"" DOUBLE"
750,A112823,"LEAD TEST RED - 18"" DOUBLE"
751,A112889,REGULATOR TEMPERATUR
752,A113009,SLINGER OIL
753,A113035,PROBE LEVEL 59 INSERT LENGTH
754,A113084,GLAND PACKING GROUP III DURIMET 20
755,A113085,PLUG VENTED DRAIN
756,A113088,DEFLECTOR INBOARD
757,A113098,PAN DIST. SLOTTED (ALL POS.)
758,A113102,KIT REPAIR FILTER REGULATOR
759,A113107,VALVE PRESSURE CONTROL
760,A113228,HORN
761,A113260,PHOTO HEAD RETRO REFLEX POLARIZED
762,A113666,"KIT  REBUILD 1-1/2"" VEE BALL"
763,A113668,KIT REBUILD 2IN VEE BALL
764,A113669,"KIT REBUILD 3""VEE BALL"
765,A113703,"PROBE LEVEL 12"" LONG"
766,A113780,STOPPER CLAVE PORT RUBBER SIZE 12
767,A113849,"CLAMP 2-1/2"" OD"
768,A113864,O-RING
769,A113865,O-RING
770,A113867,O-RING
771,A113868,O-RING
772,A113869,O-RING  1D13460699 2
773,A113889,"TUBING TEFLON 1/4"" ID X 3/8"" OD"
775,A115098,CLAMP CABLE PCLM
776,A115192,"GASKET 2-1/2"" TEFLON"
777,A115193,"GASKET FLUORO ELASTOMER 2-1/2"""
778,A115850,SEAL INBOARD OIL
779,A116641,HUB COUPLER
780,A116708,BRACKET MOUNTING
781,A116751,"POST GUIDE FOR 4"" V-BALL"
782,A116847,"CAP 3/4"" O.D."
783,A116946,"VALVE 3/4"""
784,A117935,LAMP FIXTURE STROBE RED
785,A118096,"SEAL RING PROTECTOR TCM-2"""
786,A118270,COIL SOLENOID 110V
787,A118634,SOLENOID
788,A118669,FILTER ELEMENT
789,A119072,"SHAFT BALL 4"" ASSEMBLY"
790,A119719,LOCKNUT GROUP III
791,A119720,LOCKWASHER GROUP III
792,A120465,LEVER FEEDBACK
793,A120470,POSITIONER VALVE  3-15 PSIG
794,A120654,OUTPUT ALARM 24VDC PLUG-IN
795,A120655,POWER SUPPLY 24VDC
796,A120675,FILTER CARTRIDGE VENT (CARD REQ)
797,A120748,KIT POSITIONER
798,A120915,"VALVE 2"" V-BALL"
799,A121203,"VALVE 6"" E-DISK QS0350-A81"
800,A121314,SEAL OIL INBOARD
801,A121346,"MUFFLER PNEUMATIC 3/8"" NPT"
802,A122487,BEARING OUTBOARD
803,A122489,SEAL OUTBOARD OIL
804,A122703,CABLE CONNECTOR
805,A123051,BODY (ONLY) PROBE ASSEMBLY
806,A123300,GAUGE 0-160 PSI
807,A123633,RELAY 10 AMP 8 PIN
808,A123751,VALVE PRESSURE RELIEF CLAVES
809,A123816,DIAPHRAGM UPPER INPUT FOR 361OJ POST
810,A123817,DIAPHRAGM LOWER INPUT FOR 361OJ POST
811,A124012,CYLINDER LOCK RING CLAVE
812,A124245,THERMO COUPLE TYPE T DOUBLE
813,A124246,THERMO COUPLE SINGLE
815,A124467,BRACKET SWIVEL MOUNT
816,A124485,VALVE AIR 4-WAY
817,A124586,VALVE AIR FOUR WAY
818,A124736,MODULE INPUT 8 PT 120 VAC
819,A125208,COUPLING JAW
820,A125212,SHAFT PINION 5/8  SPECIAL
821,A125213,HOSE HYDRAULIC 90 DEGREE UNIVERSAL
822,A125214,HOSE HYDRAULIC 90 DEGREE UNIVERSAL
823,A125218,HOSE HYDRAULIC
824,A125433,BLOCK TERMINAL 3 LEVEL
825,A125616,"SPRING 8"" CHECK VALVE"
826,A125726,SWITCH PUSHBUTTON 120 VAC GREEN
827,A125727,SWITCH PUSHBUTTON 120 VAC RED
828,A125729,REGULATOR
829,A125730,GAUGE 0-160 PSI
830,A125738,SWITCH REED
831,A125782,"VALVE V-BALL 1 1/2"""
832,A126014,VALVE SOLENOID
833,A126015,MANIFOLD
834,A126888,CYLINDER HYDRAULIC LOCK PIN
835,A127051,"STUD 4"" THRD MARINE BRASS"
836,A127062,"VALVE 4"" W/ACTUATOR ASSEMBLY"
837,A127181,"VALVE E-DISC 6"" FAIL CLOSE"
838,A127236,"VALVE 8"" DUO-CHECK"
839,A127354,PLATE BLANKING
840,A127373,"VALVE BUTTERFLY 3"""
841,A127374,"VALVE BUTTERFLY 4"""
842,A127375,"VALVE BUTTERFLY 2"""
843,A127403,GASKET MANIFOLD
844,A127813,NOZZLE FULL JET SPRAYING
845,A127854,GASKET WHITE FLEXIBLE
846,A127859,"HOSE HYDRAULIC 3/8"" X 41""L"
847,A127914,"TRAP ASSEMBLY STEAM 3/4""NPT"
848,A127915,"TRAP ASSEMBLY STEAM(REV) 3/4""NPT"
849,A128060,UNION BULKHEAD SST
850,A128112,"VALVE V200 STAINLESS 4"" VEEBALL"
851,A128372,GASKET GARLOCK
852,A128390,"VALVE SST 1-1/2"" VEE-BALL TCM SEAL"
853,A128438,TRANSMITTR DUAL WAFER SMART
854,A128563,LEVER ARM FIELDVUE SIZE 33
855,A128753,POSITIONER FIELD VUE W/MOUNTING KIT
856,A128834,"VALVE BALL 3/8"" SST"
857,A128881,"KIT GLAND  4"" BORE 10""STROKE"
858,A128908,FITTING HYDRAULIC HOSE
859,A128909,FITTING HYDRALIC HOSE
860,A128910,FITTING HYDRAULIC HOSE
861,A128911,FITTING HYDRAULIC HOSE
862,A129115,CONNECTOR THERMO COUPLE TYPE-T
863,A129334,VALVE DIRECTIONL 2 POSITION
864,A129680,GASKET TEFLON
865,A129736,HANGER PIPE 6 INCH SST
866,A129772,FITTING HYDRAULIC HOSE
867,A129773,FITTING HYDRAULIC HOSE
868,A129898,TERMINAL ELECTRICAL
869,A129917,COUPLING INSERT
870,A130211,ADAPTER FITTING HYDRAULIC HOSE
871,A130212,FITTING HYDRAULIC HOSE
872,A130213,FITTING HYDRAULIC HOSE
873,A130767,"VALVE BLOCK  8"" MOUNTED 30:1 GEAR"
874,A130819,FITTING HYDRAULIC HOSE
875,A131316,ROD END
876,A131361,THERMOCOUP PROBE PENTRA  EA =30 PROBS
877,A131362,THERMOCOUP PROBE DISTRB SET OF 20
878,A131440,VALVE CONTROL MODULAR DUAL-FLOW
879,A131517,VALVE BALL SST 3/8IN
880,A131737,HOLDER FUSE
881,A131905,THERMOCOUP RECIRC DUAL CLAVES
882,A131906,THERMOCOUP SPRAY SINGLE CLAVES
883,A131907,THERMOCOUP LVL COLM SINGLE CLAVES
884,A132075,"WINDOW 2"" NPT STAINLESS SITE"
885,A132697,GAUGE LEVEL CLAVES
886,A132921,"TRAP 2011 1/8"" ORIFICE"
887,A133200,BREAKER CIRCUIT 5 AMP
888,A133244,POWER SOLA
889,A133260,GUIDE PRINT MOTOR KIT
890,A134220,PROCESSOR COMPACT LOGIX
891,A134222,MODULE INPUT 16PT A/C
892,A134223,MODULE 16PT OUTPUT A/C
893,A134224,PLATE END PLC
894,A134225,SUPPLY POWER
895,A134370,MODULE ISO AC OUTPUT PLC COMPACTLGX
896,A134484,MODULE INPUT 16PT 24 VDC A-B
897,A134485,MODULE OUTPUT 16PT 24VDC A-B
898,A134493,BOX ETHERNET SWITCH 6P 24VDC DIN
899,A134847,"FITTING HYDRAULIC 1/2"" STRAIGHT"
900,A134848,"FITTING HYDRAULIC 90 DEGREE 1/2"""
901,A134935,BLOCK TERMINAL FINGER SAF GRAY
902,A135022,BREAKER 10AMP SWITCHED NEUTRAL
903,A135174,SEAL BUNA CORD BATCH CLAVE #3
904,A135382,PLC INPUT ANALOG
905,A135747,CYLINDER CLAVE TRACK AIR
906,A136285,HMI PANELVIEW 1000 COLOR DISPLAY
907,A136359,COMMUNICAT HAND HELD
908,A137153,RELAY DIRECT SINGLE ACTING
909,A137351,SEALANT THERMOSEAL SEALEX 1 INCH
910,A137608,"VALVE 8"" E-DISC ON/OFFPDTC QS0950-A81"
911,A138288,BUMPER RUBBER 3.20 DIA 3.31 TALL
912,A138289,ACTUATOR PNEUMATIC 1/4 TURN
913,A138290,CORDSET 3-CONDCTR MINIFAST 6 METER
914,A138292,COLLAR SHAFT 2-PIECE SPLIT
915,A138293,"BEARING SLEEVE 2 1/4""IDX2 5/8 ODX2""L"
916,A138621,THERMOCOUP RECIRC PROBE
917,A138737,"VALVE 6"" EDISC HANDWHEEL"
918,A138738,"VALVE 4"" EDISC HANDWHEEL"
919,A139017,KIT CYLINDER MOUNTING FOR 135747
920,A139155,SENSOR PROXIMITY
921,A139156,CABLE CORDSET DC MICRO
922,A139157,SENSOR LINEAR INDUCTIVE POSITION
923,A139476,LUBRICANT TELLUS SHELL S2 M 32
924,A139674,"VALVE 2"" VEE BALL 316 SST"
925,A139702,"VALVE 8"" NPS BUTTERFLY WAFER"
926,A139788,HOIST 1/2 TON 115 VAC PORTABLE
927,A140132,GAUGE 5000 PSI HYDRAULIC 213.53
928,A140669,TRANSMITTE LEVEL UNIVERSAL IV
929,A140676,DIAPHRAGM 1/2 TME (CARD REQ)
930,A141630,"VALVE RELIEF 6""150#X RF 8"" 150# RF"
931,A141754,VALVE DOUBLE SOLENOID 2-POSITION
932,A141788,VALVE DOUBLE SOLENOID 2 POSITION
933,A141893,"GASKET SPIRAL WOUND 4"" STEAM"
934,A141894,"GASKET SPIRAL WOUND 6"" STEAM"
935,A142060,BREATHER DESICCANT EXTENDED SERIES
936,A142950,LIGHT REVOLVING AMBER
937,A142951,LIGHT SEALED BEAM 12V
938,A143149,CORD 90 DEGREE M 12 3 CONDUCTO
939,A101400,RELAY 2 POLE 120V 50H2 2NO
940,A102515,CONTACT BASE MTG. W/2N. T.E
941,A102948,CLAMP CABLE PLUG OR JACK
942,A108733,THERMOMETR BI-METAL FAHRENHEIT
943,A109546,TIMER 2 POLE 300V
944,A109962,VALVE FLOW CONTROL
945,A110786,STATIONERY CERAMIC
946,A110787,BELLOWS VITON
947,A110788,WASHER CARBON
948,A114412,CONNECTOR HIRSHMANN W/LIGHT
949,A114586,BASE 500 SERIES 6 I/O RACK
950,A115281,SWITCH FLUSH HEAD PUSHBUTTON OPERATOR
951,A116203,"MUFFLER PNEUMATIC 1/4"" NPT"
952,A118217,SWITCH FLUSH HEAD PUSHBUTTON OPERATOR
953,A119049,TIMER CLAVE HYDRAULIC UNIT
954,A119075,SOCKET TIMER CLAVE HYDRAULIC
956,A120114,POWER SUPPLY 110/220 VAC
957,A120413,SWITCH 3 POS.
958,A120414,INDICATOR RED
959,A120422,LAMP MINI 130V 3W
960,A120650,SWITCH LIMIT DOOR
961,A120656,RESISTOR 250 OHM REM
962,A120657,BASE MOUNTING N.O. CONTACT
963,A120658,SWITCH P/B FLUSH HEAD BLACK
964,A120660,BASE MOUNTING
965,A120661,LAMP 130V 2-3W
966,A122019,MODULE INPUT 32 PT 110V
967,A122020,RACK 8-SLOT TI
968,A126884,MODULE OUTPUT 16PT 120VAC
969,A128264,TRANSMITTR SMART DUAL REMOT SEAL
970,A137368,COLLAR SCREW HOLDER
971,A138252,"VALVE SOLENOID 3W2P-120V 1/8""NPT"
972,A100836,VALVE STEAM 8
973,A101652,ACTUATOR SIZE 40
974,A102950,WIRE THERMO COUPLE 500 FEET
975,A104398,O-RING
976,A107656,"GASKET SHEET BLUE 1/8"" GYLON"
977,A112360,WRENCH SPANNER
978,A113210,"GASKET GYLON 1/16"""
979,A114255,MODULE OUTPUT 110VAC
980,A114256,MODULE INPUT 110VAC
981,A114258,CONTROLLER PROGRAMABL
982,A119248,"CONNECTOR 3/4"" SEALTIGHT STRAIGHT"
983,A125728,VALVE NEEDLE
984,A101026,PAPER DIGI-STRIP II-IIICHRT 1050/CASE
985,A105393,GASKET REAR COVER PLATE
986,A106088,"CAP 16 AMP 2"" 316 SST"
987,A106380,VALVE SOLENOID
988,A115291,FUSE AMPLIFIER
989,A117295,BEARING
990,A120649,ARM LEVER LIMIT SWITCH
991,A122222,"STEAM TRAP 2"" SARCO"
992,A122951,POWER SUPPLY 24VDC
993,A123016,TRANSMITTR SMART TEMPERATUR
994,A124482,SWITCH REED MAGNETIC 120VOLT AC
995,A124483,RELAY PHOENIX DPDT 120 VOLT
996,A124484,ACTUATOR ROTARY BIMBA PNEUMATIC
997,A124486,CAP COLOR LENS MULTI
998,A128263,TRANSMITTR SMART DUAL REMOT SEAL
999,A128459,TRANSMITTR DIFFERENTL PRESSURE SMART
1000,A128555,ELEMENT COUPLING
1001,A128913,"VALVE 8""  316 SS E- DISC"
1003,A136372,"VALVE 2 1/2"" BUTTERFLY"
1004,A141844,"VALVE CHECK 8"" WAFER CSTEEL"
1006,A111376,REGULATOR
1007,A113146,"GAUGE PRESSURE 0-60 PSIG 1-1/2""DIAL"
1008,A115660,LUBRICANT PETRO GEL
1009,A121896,"VALVE 4"" FLOW STEAM FILL"
1010,A124737,BOARD OUTPUT 8 PT 120 VAC
1011,A113670,"KIT REBUILD 4""VEE BALL W/TCM SEAL"
1013,A120645,RELAY 120 VAC DPDT TUBE BASE
1014,A120824,SOCKET RELAY TUBE BASE
1015,A128880,"CYLINDER 4""BORE 10""STROKE 3000 PSI"
1017,A112519,RELAY 120V 10AMP
1018,A114583,SWITCH MOMENTARY PUSHBUTTON
1019,A120138,CONTACTOR IEC
1020,A134104,SWITCH LIMIT LEVER TYPE
1021,A135095,PROCESSOR COMPACT LOGIX L35E
1022,A135100,SWITCH HUBER
1023,A135657,VALVE DIRECTION CONTROL 4W 3POSITION
1024,A135659,POWER DC POWER SUPPLY PANELVIEW
1025,A135667,INDICATOR INDICATING LIGHT RED
1026,A135678,INDICATOR INDICATOR LAMP WHITE
1027,A135679,INDICATOR INDICATOR LAMP GREEN
1028,A135682,BREAKER BREAKER W/OVERLOAD ADJ 4.0 TO
1029,A135683,FUSE CLASS J TIME DELAY
1030,A135687,SUPPLY POWER SUPPLY 24VDC
1031,A135701,RELAY MINATURE SPDT 120V AC COIL
1032,A135702,RELAY PLUG-IN 2DPT 120V COIL
1033,A135711,CYLINDER HYDRAULIC 3-1/4 X108 DOOR
1034,A135712,CYLINDER HYDRAULIC DOOR PUSH 2-1/2 X 12
1035,A135713,CYLINDER HYDRAULIC LOCK RING 2-1/2X8
1036,A135714,KIT SEAL KIT HYDRAULIC 2-1/2 X 8
1037,A135716,KIT ROD KIT HYDRAULIC 3-1/4X108
1038,A135717,VALVE FLOW CONTROL SAE 8 PORT
1039,A135718,"VALVE CHECK PILOT OPR 1/2"" NPT"
1040,A135719,"CLAMP AIR CLAMP 2"" FAIL EXTENDED"
1041,A135721,ARM SIDE PUSH ROD TYPE
1042,A135722,SWITCH PRESSURE
1043,A135723,VALVE SOLENOID 3WAY NC 1/4NPT
1044,A135739,CABLE CABLE ASSEMBLY HYRAULICS
1045,A135740,ROLLER 1-3/4 IN.  W/SNAP RING
1046,A135741,CLEVIS
1048,A135748,"SEAL 344""  DOOR BATCH CLAVE #7"
1049,A135984,MONITOR PANELVIEW PLUS
1051,A136134,TRANSMITTR CLAVE PRESSURE 0-87 PSI
1052,A136287,VALVE SOLENOID 4 WAY 2POS 24VDC
1053,A136700,FILTER HYDRAULIC REXROTH CLAVE 7
1054,A137279,FILTER HYDRAULIC RETURN
1055,A138181,"CYLINDER PNEUMATIC 14"" STROKE CLEVIS MT"
1056,A138802,SWITCH AC CURRENT SWITCH
1057,A139578,HORN STERILIZER AUDIBLE ALERT
1058,A139581,RECORDER DIGITAL
1059,A107017,O-RING FILTER
1060,A130540,CABLE
1061,A104129,SWITCH PUSH -PULL BUTTON RED ILLUM.
1063,A118407,SWITCH ON/OFF
1065,A122675,LIGHT ASSEMBLY RED PILOT
1066,A122677,SWITCH SELECTOR 2 POSITION MAINTAINED
1067,A122678,SELECTOR SWITCH 3-POSITION SPRING RTN
1068,A122911,SILENCER
1069,A125040,CABLE FIBEROPTIC STA. 1
1071,A127613,MODULE LIGHT RED
1072,A127614,MODULE LIGHT BLUE
1073,A127615,MODULE SOUND
1074,A128129,CABLE INTERFACE
1075,A128559,CABLE
1076,A128651,MODULE LIGHT GREEN ROTATING
1077,A128653,MODULE LIGHT AMBER ROTATING
1078,A129054,SENSOR SLOT
1079,A129285,EPROM S7-221
1080,A129452,RELAY
1081,A129453,CONTACT
1082,A129454,BASE LIGHT
1083,A129455,PUSHBUTTON
1084,A129456,PUSHBUTTON
1085,A129457,REGULATOR 3/8 INCH
1086,A129458,VALVE SOFT-START 3/8 INCH
1087,A129459,TRANSDUCER LINEAR
1088,A129460,CYLINDER
1089,A129461,INTERFACE BAR CODE
1090,A129462,SCANNER BAR CODE HEAD
1091,A129463,POWER SUPPLY 24 VDC
1092,A129464,CPU PLC
1093,A129465,CPU REMOTE
1094,A129584,LIGHT PILOT CLUSTER
1095,A129614,SENSOR ULTRASONIC
1096,A129830,SENSOR MINIATURE OPPOSED
1097,A129831,SENSOR MINIATURE OPPOSED
1098,A132332,CABLE PROPORTION VALVE TO AIF .3 MTR
1099,A133595,CABLE MODULE END POSIT. CONTROLLER
1100,A134552,CABLE DUO W/LEDS
1101,A139162,SWITCH DIMMER ELECTRONIC FLUORESENT
1102,A137975,LIGHT FLOURESCEN INSPECTION
1103,A139161,BALLAST 120 VOLT DIMMABLE T-5
1104,A100763,LAMP MINI
1105,A100943,RELAY CLASS 8501 120V/60HZ
1106,A102270,"VALVE BALL 1/2"" BRASS BODY"
1107,A103805,FUSE 5 AMP 250 VOLT
1108,A105001,GASKET CHORLASTIC RUBBER 1/2 X1/8
1109,A105251,GAUGE PRESSURE DIFFERENTL
1110,A105592,RELAY . .
1111,A105594,MODULE HEATER HTM-02A(W)
1112,A105595,RELAY
1113,A105596,SEAL STRIPS
1114,A105597,BEARING
1115,A105598,SEAL OIL
1116,A105602,BELT DRIVE
1117,A105603,BELT DRIVE TORQUE
1118,A105605,CELL LOAD LARGE
1119,A105606,CELL LOAD SMALL
1120,A105607,TRANSITION PIECE WHITE  NEO
1121,A105608,TRANSITION PIECE WHITE NEO.
1122,A105609,TRANSITION PIECE WHITE NEO.
1123,A105610,DETECTOR ROTATION SWITCH PROXIMITY
1124,A105691,BAG FILTER 84 16 PLY ANTISTATIC
1125,A105867,RING RADIAL
1126,A105892,BLOWER ROTARY FLOW DURO
1127,A105893,BLOWER ROTARY FLOW DURO
1128,A105897,MOTOR 7.5HP213TD 1745 RPM
1129,A105898,MOTOR 3/4HP143TC 1755 RPM
1130,A107743,HEATER OVERLOAD W-57
1131,A108807,VALVE BUTTERFLY CAST IRON
1132,A109189,LIGHT ASSEMBLY MINI TRANSFORMR
1133,A109249,"DISC RUPTURE 8"" 4.5PSIG"
1134,A109250,"DISC RUPTURE 12"" 3 PSIG"
1135,A109313,FUSE MELTING M10 140DEG FAK257
1136,A110981,KIT PARTS REPAIR
1137,A112899,SWITCH SELECTOR ILLUMINATD
1138,A114358,COUPLER HYDRAULIC GREASE GUN ADJUSTABLE
1139,A115351,SWITCH 3 POSITION SELECTOR
1140,A115357,MODULE OPTO 22
1141,A115358,RELAY PCBA
1142,A115359,BOARD WEIGHT CONVERTER PCBA
1143,A115360,BOARD DISPLAY
1144,A116402,SWITCH 110 VOLT
1145,A118624,HOSE TIGERFLEX CLEAR PVC
1146,A118660,SWITCH ILLUMINATE BLUE
1147,A118661,SWITCH ILLUMINATE GREEN
1148,A118766,GASKET
1149,A119438,BEARING
1150,A120498,VALVE SOLENOID BODY
1151,A120563,LENS RED
1152,A120917,FILTER STODDARD SILENCER
1153,A121022,AIRLOCK ROTARY 12 X 12 W/VENT
1154,A121115,COUPLING 1-7/8 BORE
1155,A121539,BELT DRIVE MATCH SET OF 4
1156,A121855,"KIT FLAP  3/16 SEAL 4"""
1157,A121856,VALVE DIVERTER ROTOLOK
1158,A122521,"COUPLER 3 1/2"" 3 BOLT"
1159,A122522,"COUPLER 3 1/2"" 4 BOLT"
1161,A123847,TRANSFORMR 115/24VDC
1162,A124216,HOUSING NETWORK TAP
1164,A124476,FILTER AIR EMERGENCY FEED
1165,A124479,BELT DRIVE A-53 MATCHED
1166,A124588,LAMP RED PILOT
1167,A124589,LAMP WHITE PILOT
1168,A124591,TRANSMITTR ELECTRONIC VACUUM
1169,A124660,LAMP 130V
1170,A124665,MOTOR 7.5HP254TC 1170 RPM
1171,A124666,PUMP MARK II CHILLED WATER
1172,A124667,PUMP CHILLED WATER 3X2
1173,A124668,MOTOR 7.5HP213TC 1745 RPM
1174,A125978,RING CLAMP AUGER END SHAFT
1175,A125979,SHAFT END AUGER GUIDE
1176,A125980,NUT AUGER END SHAFT
1177,A125981,RING WASHER AUGER END SHAFT
1178,A125983,SUPPORT AUGER END SHAFT
1179,A127104,REDUCER GEAR
1180,A127105,REDUCER GEAR
1181,A127230,BEARING TAPER ORBIT ARM
1182,A127231,BEARING TAPER ORBIT ARM
1183,A128492,FILTER AIR STODDARD
1184,A130310,BAND 4 INCH SIGHTGLASS GASKET
1185,A130311,BAND 6 INCH SIGHTGLASS GASKET
1186,A130312,BAND 8 INCH SIGHTGLASS GASKET
1187,A130324,GASKET 4 INCH MORRIS COUPLING
1188,A130325,GASKET 5 INCH MORRIS COUPLING
1189,A130326,GASKET 6 INCH MORRIS COUPLING
1190,A135141,MODULE OUTPUT 110 VAC 8/16/32 PT
1191,A137003,"TERMINAL BLOCK FACE 40F 8,16,32,PT"
1192,A143040,CELL LOAD CELL
1193,A143041,CELL TENSION CELL ASSEMBLIES
1194,A143042,TERMINAL ANALOG SCALE PANEL
1195,A143043,ANALOG BOX
1196,A143044,CABLE LOAD CELL CABLE
1197,A143045,DISPLAY REMOTE DISPLAY
1198,A120873,LINK ASSEMBLY OUTER
1199,A120874,IDLER ASSEMBLY
